name,url,country,pageid,revid,ores
Augustino Ramadhani,https://en.wikipedia.org/wiki/Augustino_Ramadhani,Tanzania,64575246,1110752912,B
Catherine Ruge,https://en.wikipedia.org/wiki/Catherine_Ruge,Tanzania,62560038,1104077288,Start
Festo Sanga,https://en.wikipedia.org/wiki/Festo_Sanga,Tanzania,69400708,1087520602,Start
Mwita Waitara,https://en.wikipedia.org/wiki/Mwita_Waitara,Tanzania,57639742,1006421933,Stub
Akanat Promphan,https://en.wikipedia.org/wiki/Akanat_Promphan,Thailand,47819636,1102141395,Start
Borwornsak Uwanno,https://en.wikipedia.org/wiki/Borwornsak_Uwanno,Thailand,7174747,1100021618,C
Chada Thaiseth,https://en.wikipedia.org/wiki/Chada_Thaiseth,Thailand,63543904,1067189659,Stub
Charoen Suepsaeng,https://en.wikipedia.org/wiki/Charoen_Suepsaeng,Thailand,54395412,1106944464,Stub
Chatchawal Kong-udom,https://en.wikipedia.org/wiki/Chatchawal_Kong-udom,Thailand,60373231,1067181115,Stub
Chob Yodkaew,https://en.wikipedia.org/wiki/Chob_Yodkaew,Thailand,39340127,1067190492,Stub
Chonlanan Srikaew,https://en.wikipedia.org/wiki/Chonlanan_Srikaew,Thailand,71590720,1115166646,Start
Chuwit Chitsakul,https://en.wikipedia.org/wiki/Chuwit_Chitsakul,Thailand,41035603,1067190867,Start
Hangthong Thammawattana,https://en.wikipedia.org/wiki/Hangthong_Thammawattana,Thailand,57047259,1099504450,C
Khrong Chandawong,https://en.wikipedia.org/wiki/Khrong_Chandawong,Thailand,58612217,1064263898,C
Pallop Pinmanee,https://en.wikipedia.org/wiki/Pallop_Pinmanee,Thailand,6672783,1112468667,C
Phayom Chulanont,https://en.wikipedia.org/wiki/Phayom_Chulanont,Thailand,7307489,1059748987,Start
Pita Limjaroenrat,https://en.wikipedia.org/wiki/Pita_Limjaroenrat,Thailand,64230971,1067174860,C
Piyabutr Saengkanokkul,https://en.wikipedia.org/wiki/Piyabutr_Saengkanokkul,Thailand,60265745,1093503992,Start
Phraya Ratsadanupradit Mahitsaraphakdi,https://en.wikipedia.org/wiki/Phraya_Ratsadanupradit_Mahitsaraphakdi,Thailand,1417427,1110844684,Stub
Samak Jalikula,https://en.wikipedia.org/wiki/Samak_Jalikula,Thailand,62493461,1102491662,Stub
Sang Phathanothai,https://en.wikipedia.org/wiki/Sang_Phathanothai,Thailand,4124484,1063962752,Start
Sereepisuth Temeeyaves,https://en.wikipedia.org/wiki/Sereepisuth_Temeeyaves,Thailand,9371683,1110915859,C
Sodsai Rungphothong,https://en.wikipedia.org/wiki/Sodsai_Rungphothong,Thailand,61320521,1064264189,Stub
Sophon Suphapong,https://en.wikipedia.org/wiki/Sophon_Suphapong,Thailand,7175353,1056597902,Stub
Surangkana Wayuparb,https://en.wikipedia.org/wiki/Surangkana_Wayuparb,Thailand,67910027,1059397645,C
Teerakiat Jaroensettasin,https://en.wikipedia.org/wiki/Teerakiat_Jaroensettasin,Thailand,66919172,1110929522,Stub
Thamanat Prompow,https://en.wikipedia.org/wiki/Thamanat_Prompow,Thailand,61766914,1108412672,C
Thanathorn Juangroongruangkit,https://en.wikipedia.org/wiki/Thanathorn_Juangroongruangkit,Thailand,57859510,1114394512,GA
Tiang Sirikhanth,https://en.wikipedia.org/wiki/Tiang_Sirikhanth,Thailand,6424190,1074937608,Start
Vichien Khaokham,https://en.wikipedia.org/wiki/Vichien_Khaokham,Thailand,57429560,1076752543,Stub
Luang Wichitwathakan,https://en.wikipedia.org/wiki/Luang_Wichitwathakan,Thailand,4217665,1112401497,C
Yat Hwaidi,https://en.wikipedia.org/wiki/Yat_Hwaidi,Thailand,14299847,1081234427,Stub
Aliança de Araújo,https://en.wikipedia.org/wiki/Aliança_de_Araújo,Timor-Leste,61467465,1059363091,Start
Manuel Carrascalão,https://en.wikipedia.org/wiki/Manuel_Carrascalão,Timor-Leste,3739247,1071880738,Start
María do Céu,https://en.wikipedia.org/wiki/María_do_Céu,Timor-Leste,45370641,1112159193,Start
Brigida Antónia Correia,https://en.wikipedia.org/wiki/Brigida_Antónia_Correia,Timor-Leste,68986895,1059174694,Start
Isabel da Costa Ferreira,https://en.wikipedia.org/wiki/Isabel_da_Costa_Ferreira,Timor-Leste,54282687,1112773533,C
Albina Marçal Freitas,https://en.wikipedia.org/wiki/Albina_Marçal_Freitas,Timor-Leste,62884771,1112274488,Start
Ángela Freitas,https://en.wikipedia.org/wiki/Ángela_Freitas,Timor-Leste,55686925,1085081003,Start
Justino Mota,https://en.wikipedia.org/wiki/Justino_Mota,Timor-Leste,70601564,1099899758,Start
Maria da Paixão da Costa,https://en.wikipedia.org/wiki/Maria_da_Paixão_da_Costa,Timor-Leste,67521775,1076208477,Stub
Olinda Morais,https://en.wikipedia.org/wiki/Olinda_Morais,Timor-Leste,61653879,1009671491,Start
Manuel Magalhaes de Oliveira,https://en.wikipedia.org/wiki/Manuel_Magalhaes_de_Oliveira,Timor-Leste,31796164,982569489,Stub
Alfredo Pires,https://en.wikipedia.org/wiki/Alfredo_Pires,Timor-Leste,33086390,1082511668,Stub
Nino Konis Santana,https://en.wikipedia.org/wiki/Nino_Konis_Santana,Timor-Leste,32065439,1080700969,Stub
José Abílio Osório Soares,https://en.wikipedia.org/wiki/José_Abílio_Osório_Soares,Timor-Leste,12224836,1112065021,Start
João da Costa Tavares,https://en.wikipedia.org/wiki/João_da_Costa_Tavares,Timor-Leste,70971257,1095266698,C
Mário Viegas Carrascalão,https://en.wikipedia.org/wiki/Mário_Viegas_Carrascalão,Timor-Leste,54310130,1072430980,C
Maria Terezinha Viegas,https://en.wikipedia.org/wiki/Maria_Terezinha_Viegas,Timor-Leste,63054839,1112159660,Start
Kafui Adjamagbo-Johnson,https://en.wikipedia.org/wiki/Kafui_Adjamagbo-Johnson,Togo,55735006,1090161620,Start
Angèle Dola Akofa Aguigah,https://en.wikipedia.org/wiki/Angèle_Dola_Akofa_Aguigah,Togo,64235881,1099133088,C
Robert Ajavon,https://en.wikipedia.org/wiki/Robert_Ajavon,Togo,31865305,1029012283,Stub
Martin Aku,https://en.wikipedia.org/wiki/Martin_Aku,Togo,31848373,1104074508,Stub
Claude Améganvi,https://en.wikipedia.org/wiki/Claude_Améganvi,Togo,4576997,1058532619,Stub
Jacques Amouzou,https://en.wikipedia.org/wiki/Jacques_Amouzou,Togo,17677822,1053650959,Start
Emmanuel Bodjollé,https://en.wikipedia.org/wiki/Emmanuel_Bodjollé,Togo,4271265,1097121652,Stub
Clément Nyaletsossi Voule,https://en.wikipedia.org/wiki/Clément_Nyaletsossi_Voule,Togo,69109854,1090090358,Start
Cokossi,https://en.wikipedia.org/wiki/Cokossi,Togo,2173601,1009161958,Stub
Kléber Dadjo,https://en.wikipedia.org/wiki/Kléber_Dadjo,Togo,4271352,1107904661,Start
Roland Kpotsra,https://en.wikipedia.org/wiki/Roland_Kpotsra,Togo,13456906,1053651540,Start
Issifou Tabiou Taffa,https://en.wikipedia.org/wiki/Issifou_Tabiou_Taffa,Togo,24732322,1053650955,Start
Kodjo Amegnisso Tossou,https://en.wikipedia.org/wiki/Kodjo_Amegnisso_Tossou,Togo,27194650,1053651076,Stub
Mawupé Valentin Vovor,https://en.wikipedia.org/wiki/Mawupé_Valentin_Vovor,Togo,38215720,1112734687,C
Sani Yaya,https://en.wikipedia.org/wiki/Sani_Yaya,Togo,63436964,1053651558,Start
Enele Maʻafu,https://en.wikipedia.org/wiki/Enele_Maʻafu,Tonga,1994977,1073889279,C
Viliami Tupoulahi Mailefihi Tuku'aho,https://en.wikipedia.org/wiki/Viliami_Tupoulahi_Mailefihi_Tuku'aho,Tonga,54963340,1104880192,C
ʻUluvalu,https://en.wikipedia.org/wiki/ʻUluvalu,Tonga,5891627,1033944232,Start
Henry Alcazar,https://en.wikipedia.org/wiki/Henry_Alcazar,Trinidad and Tobago,67074745,1114543929,C
James Biggart,https://en.wikipedia.org/wiki/James_Biggart,Trinidad and Tobago,65655918,997397935,C
Cyrus Prudhomme David,https://en.wikipedia.org/wiki/Cyrus_Prudhomme_David,Trinidad and Tobago,70399113,1114543502,C
William Demas,https://en.wikipedia.org/wiki/William_Demas,Trinidad and Tobago,59598498,1110258782,Stub
Gypsy (calypsonian),https://en.wikipedia.org/wiki/Gypsy_(calypsonian),Trinidad and Tobago,25887333,1073541281,Start
Isaac Hope,https://en.wikipedia.org/wiki/Isaac_Hope,Trinidad and Tobago,67278163,1023309148,Start
Martin Joseph,https://en.wikipedia.org/wiki/Martin_Joseph,Trinidad and Tobago,44957898,1064729103,Start
Kenneth Lalla,https://en.wikipedia.org/wiki/Kenneth_Lalla,Trinidad and Tobago,35539848,1098116781,Stub
Emmanuel Mzumbo Lazare,https://en.wikipedia.org/wiki/Emmanuel_Mzumbo_Lazare,Trinidad and Tobago,43886050,1098116908,C
Randall Mitchell,https://en.wikipedia.org/wiki/Randall_Mitchell,Trinidad and Tobago,68687775,1108114284,Start
Arnold Piggott,https://en.wikipedia.org/wiki/Arnold_Piggott,Trinidad and Tobago,47287786,1071023974,Stub
"David Pitt, Baron Pitt of Hampstead","https://en.wikipedia.org/wiki/David_Pitt,_Baron_Pitt_of_Hampstead",Trinidad and Tobago,2734507,1100838136,C
Kevin Ramnarine,https://en.wikipedia.org/wiki/Kevin_Ramnarine,Trinidad and Tobago,53322924,1108968759,Stub
Sarran Teelucksingh,https://en.wikipedia.org/wiki/Sarran_Teelucksingh,Trinidad and Tobago,66477331,1093142640,C
Ronald Jay Williams,https://en.wikipedia.org/wiki/Ronald_Jay_Williams,Trinidad and Tobago,51320862,1066949906,C
Hugh Wooding,https://en.wikipedia.org/wiki/Hugh_Wooding,Trinidad and Tobago,57374842,1112081002,Start
Habib Achour,https://en.wikipedia.org/wiki/Habib_Achour,Tunisia,58723032,1029574553,Stub
Mekki Aloui,https://en.wikipedia.org/wiki/Mekki_Aloui,Tunisia,32530854,1041433441,Stub
Ferjani Bel Haj Ammar,https://en.wikipedia.org/wiki/Ferjani_Bel_Haj_Ammar,Tunisia,67501112,1030173862,Stub
Chedly Ayari,https://en.wikipedia.org/wiki/Chedly_Ayari,Tunisia,66519697,1114437741,C
Mahmoud Ben Ayed,https://en.wikipedia.org/wiki/Mahmoud_Ben_Ayed,Tunisia,68410554,1050087390,C
Mounir Baatour,https://en.wikipedia.org/wiki/Mounir_Baatour,Tunisia,61501327,1110930036,Start
Selma Baccar,https://en.wikipedia.org/wiki/Selma_Baccar,Tunisia,58717119,1044685883,C
Yadh Ben Achour,https://en.wikipedia.org/wiki/Yadh_Ben_Achour,Tunisia,30683008,1101801981,Start
Ahmed Ben Salah,https://en.wikipedia.org/wiki/Ahmed_Ben_Salah,Tunisia,50856292,1061990220,C
Leila Ben-Gacem,https://en.wikipedia.org/wiki/Leila_Ben-Gacem,Tunisia,60201038,1106842255,C
Mohamed Nejib Berriche,https://en.wikipedia.org/wiki/Mohamed_Nejib_Berriche,Tunisia,68190782,1100422221,Stub
Ghazi Chaouachi,https://en.wikipedia.org/wiki/Ghazi_Chaouachi,Tunisia,67429207,1094076051,Stub
Ali Chaouch,https://en.wikipedia.org/wiki/Ali_Chaouch,Tunisia,64998720,1101144527,Start
Mohamed Charfi,https://en.wikipedia.org/wiki/Mohamed_Charfi,Tunisia,47380177,1098183988,Start
Mohamed Messaoud Chebbi,https://en.wikipedia.org/wiki/Mohamed_Messaoud_Chebbi,Tunisia,32134027,1105924035,Stub
Ahmad ibn Abi Diyaf,https://en.wikipedia.org/wiki/Ahmad_ibn_Abi_Diyaf,Tunisia,31382385,1111867713,B
Mahmoud Djellouli,https://en.wikipedia.org/wiki/Mahmoud_Djellouli,Tunisia,23511849,1114898394,Start
Mohamed Salah Fliss,https://en.wikipedia.org/wiki/Mohamed_Salah_Fliss,Tunisia,61336072,1021846452,C
Mohamed Ghannouchi,https://en.wikipedia.org/wiki/Mohamed_Ghannouchi,Tunisia,393836,1102676192,C
Rached Ghannouchi,https://en.wikipedia.org/wiki/Rached_Ghannouchi,Tunisia,10991302,1109470504,GA
Sadok Ghileb,https://en.wikipedia.org/wiki/Sadok_Ghileb,Tunisia,38946258,861531572,Stub
Nebiha Gueddana,https://en.wikipedia.org/wiki/Nebiha_Gueddana,Tunisia,28566415,1081299179,C
Mezri Haddad,https://en.wikipedia.org/wiki/Mezri_Haddad,Tunisia,46679567,1073970528,C
Radhia Haddad,https://en.wikipedia.org/wiki/Radhia_Haddad,Tunisia,55867868,1069945711,Start
Ali Bach Hamba,https://en.wikipedia.org/wiki/Ali_Bach_Hamba,Tunisia,35551042,1058096753,Start
Mohamed Hechmi Hamdi,https://en.wikipedia.org/wiki/Mohamed_Hechmi_Hamdi,Tunisia,33541139,1046545949,Start
Kamel Jendoubi,https://en.wikipedia.org/wiki/Kamel_Jendoubi,Tunisia,61438003,1096588426,C
Faten Kallel,https://en.wikipedia.org/wiki/Faten_Kallel,Tunisia,53182511,1104318224,Start
Ibrahim Kassas,https://en.wikipedia.org/wiki/Ibrahim_Kassas,Tunisia,36536367,1006730604,Stub
Othman Kechrid,https://en.wikipedia.org/wiki/Othman_Kechrid,Tunisia,66894410,1098427519,Start
Omezzine Khelifa,https://en.wikipedia.org/wiki/Omezzine_Khelifa,Tunisia,55155589,1108838195,Start
Slaheddine Maaoui,https://en.wikipedia.org/wiki/Slaheddine_Maaoui,Tunisia,62705144,1106829472,Start
Selma Hédia Mabrouk,https://en.wikipedia.org/wiki/Selma_Hédia_Mabrouk,Tunisia,45414042,1106121277,GA
Zouhair Maghzaoui,https://en.wikipedia.org/wiki/Zouhair_Maghzaoui,Tunisia,68491090,1049597900,Stub
Seifeddine Makhlouf,https://en.wikipedia.org/wiki/Seifeddine_Makhlouf,Tunisia,67500773,1102503035,Stub
Mohamed Masmoudi,https://en.wikipedia.org/wiki/Mohamed_Masmoudi,Tunisia,52316225,1061142712,Stub
Mustapha Masmoudi,https://en.wikipedia.org/wiki/Mustapha_Masmoudi,Tunisia,61058781,1090592661,Stub
Tarak Mekki,https://en.wikipedia.org/wiki/Tarak_Mekki,Tunisia,18381855,1061580986,Start
Ahmed Mestiri,https://en.wikipedia.org/wiki/Ahmed_Mestiri,Tunisia,67751516,1107510416,Stub
Abir Moussi,https://en.wikipedia.org/wiki/Abir_Moussi,Tunisia,64305840,1107177286,C
Naceur Ben Jaâfar,https://en.wikipedia.org/wiki/Naceur_Ben_Jaâfar,Tunisia,59069837,994431648,C
Nizar Ben Néji,https://en.wikipedia.org/wiki/Nizar_Ben_Néji,Tunisia,69818106,1106907647,Start
Mahmud Qabadu,https://en.wikipedia.org/wiki/Mahmud_Qabadu,Tunisia,31716553,1085035197,B
Giuseppe Raffo,https://en.wikipedia.org/wiki/Giuseppe_Raffo,Tunisia,67371165,1100063840,C
Mustapha Saheb Ettabaa,https://en.wikipedia.org/wiki/Mustapha_Saheb_Ettabaa,Tunisia,67371757,1097001600,Start
Salah Farhat,https://en.wikipedia.org/wiki/Salah_Farhat,Tunisia,63840511,1080735914,C
Saïda Sassi,https://en.wikipedia.org/wiki/Saïda_Sassi,Tunisia,66915938,1049417844,C
Béchir Sfar,https://en.wikipedia.org/wiki/Béchir_Sfar,Tunisia,57259369,1065301288,GA
Tahar Sfar,https://en.wikipedia.org/wiki/Tahar_Sfar,Tunisia,51259140,1098187195,C
Ahmed Tlili,https://en.wikipedia.org/wiki/Ahmed_Tlili,Tunisia,55028584,1100681508,C
Imed Trabelsi,https://en.wikipedia.org/wiki/Imed_Trabelsi,Tunisia,30476369,1109307513,C
Tahar Zaouche,https://en.wikipedia.org/wiki/Tahar_Zaouche,Tunisia,57583978,1086366147,Start
Mohamed Larbi Zarrouk,https://en.wikipedia.org/wiki/Mohamed_Larbi_Zarrouk,Tunisia,67351868,1024945176,Start
Ali Zouaoui,https://en.wikipedia.org/wiki/Ali_Zouaoui,Tunisia,30953633,1061578606,Stub
Avni Akyol,https://en.wikipedia.org/wiki/Avni_Akyol,Turkey,53946897,972819844,Start
Ali Cenani,https://en.wikipedia.org/wiki/Ali_Cenani,Turkey,65164143,1080863717,Start
Cihan Alptekin,https://en.wikipedia.org/wiki/Cihan_Alptekin,Turkey,39445577,1103635235,Stub
Kadri Altay,https://en.wikipedia.org/wiki/Kadri_Altay,Turkey,67090098,1046410960,Stub
Fahrettin Altun,https://en.wikipedia.org/wiki/Fahrettin_Altun,Turkey,65900438,1102307873,Start
Oğuzhan Asiltürk,https://en.wikipedia.org/wiki/Oğuzhan_Asiltürk,Turkey,68863999,1111940370,Start
Abdulrahman Bashkan,https://en.wikipedia.org/wiki/Abdulrahman_Bashkan,Turkey,56827440,979420832,Start
Hasan Basri Güzeloğlu,https://en.wikipedia.org/wiki/Hasan_Basri_Güzeloğlu,Turkey,38289244,1032453138,Stub
Tuna Bekleviç,https://en.wikipedia.org/wiki/Tuna_Bekleviç,Turkey,55780590,1111944564,C
Cemil Bilsel,https://en.wikipedia.org/wiki/Cemil_Bilsel,Turkey,52748790,1048701310,Start
Metin Bostancıoğlu,https://en.wikipedia.org/wiki/Metin_Bostancıoğlu,Turkey,53946829,1006915445,Stub
Burhan Belge,https://en.wikipedia.org/wiki/Burhan_Belge,Turkey,10849870,1105927779,Stub
Ahmet Çakır,https://en.wikipedia.org/wiki/Ahmet_Çakır,Turkey,51233381,1113419966,Stub
Sabahattin Cevheri,https://en.wikipedia.org/wiki/Sabahattin_Cevheri,Turkey,67593707,1080005744,Stub
Tuncay Dinç,https://en.wikipedia.org/wiki/Tuncay_Dinç,Turkey,48576288,1074731026,Start
Fatih Dönmez,https://en.wikipedia.org/wiki/Fatih_Dönmez,Turkey,66281332,1113668668,Start
Zeki Eker,https://en.wikipedia.org/wiki/Zeki_Eker,Turkey,69541010,1113132655,Start
Eyüp Sabri Hayırlıoğlu,https://en.wikipedia.org/wiki/Eyüp_Sabri_Hayırlıoğlu,Turkey,69632054,1072980918,Stub
Ali Fidan,https://en.wikipedia.org/wiki/Ali_Fidan,Turkey,47146524,1111306630,Start
Taha Genç,https://en.wikipedia.org/wiki/Taha_Genç,Turkey,56324682,999572645,Start
Hafız Mehmet,https://en.wikipedia.org/wiki/Hafız_Mehmet,Turkey,44852829,1070902114,C
Hasan Reşit Tankut,https://en.wikipedia.org/wiki/Hasan_Reşit_Tankut,Turkey,63650330,1105466117,C
Suphi Nuri İleri,https://en.wikipedia.org/wiki/Suphi_Nuri_İleri,Turkey,48758088,1097981546,Stub
Ali İnci,https://en.wikipedia.org/wiki/Ali_İnci,Turkey,67584587,1078191854,Stub
Atıf Kamçıl,https://en.wikipedia.org/wiki/Atıf_Kamçıl,Turkey,59230173,1114425467,C
Gülizar Biçer Karaca,https://en.wikipedia.org/wiki/Gülizar_Biçer_Karaca,Turkey,69496269,1098029081,Start
Tuncer Kayalar,https://en.wikipedia.org/wiki/Tuncer_Kayalar,Turkey,66550754,1063422822,Start
İmran Kılıç,https://en.wikipedia.org/wiki/İmran_Kılıç,Turkey,69359764,1099828216,Stub
Ertuğrul Mat,https://en.wikipedia.org/wiki/Ertuğrul_Mat,Turkey,70510866,1094920450,Start
Abdurrahman Melek,https://en.wikipedia.org/wiki/Abdurrahman_Melek,Turkey,32254393,1081860109,Start
Mustafa Arif Deymer,https://en.wikipedia.org/wiki/Mustafa_Arif_Deymer,Turkey,47596899,1114426898,Start
Mustafa Baki Ersoy,https://en.wikipedia.org/wiki/Mustafa_Baki_Ersoy,Turkey,70495009,1112461007,Stub
Memduh Oğuz,https://en.wikipedia.org/wiki/Memduh_Oğuz,Turkey,47150883,1106742651,Start
Saruhan Oluç,https://en.wikipedia.org/wiki/Saruhan_Oluç,Turkey,66416796,1087058807,Start
Fuat Necati Öncel,https://en.wikipedia.org/wiki/Fuat_Necati_Öncel,Turkey,23935400,1107204738,Start
Cahit Ortaç,https://en.wikipedia.org/wiki/Cahit_Ortaç,Turkey,71122080,1102536671,Stub
Osman Nuri Önügören,https://en.wikipedia.org/wiki/Osman_Nuri_Önügören,Turkey,64532835,1098309565,Start
Korkut Özal,https://en.wikipedia.org/wiki/Korkut_Özal,Turkey,53947021,1096600808,Start
Faik Ali Ozansoy,https://en.wikipedia.org/wiki/Faik_Ali_Ozansoy,Turkey,41313056,1087125829,C
Vahdettin Özkan,https://en.wikipedia.org/wiki/Vahdettin_Özkan,Turkey,47150266,1105548891,Start
Musa Piroğlu,https://en.wikipedia.org/wiki/Musa_Piroğlu,Turkey,66743602,1011055984,Start
Reşit Ronabar,https://en.wikipedia.org/wiki/Reşit_Ronabar,Turkey,52749798,1107235915,Stub
Mustafa Sabri,https://en.wikipedia.org/wiki/Mustafa_Sabri,Turkey,64258395,1114427656,C
Namık Kemal Şentürk,https://en.wikipedia.org/wiki/Namık_Kemal_Şentürk,Turkey,64649959,1101759070,Stub
Kader Sevinc,https://en.wikipedia.org/wiki/Kader_Sevinc,Turkey,49337814,940385995,Stub
Hüseyin Sungur,https://en.wikipedia.org/wiki/Hüseyin_Sungur,Turkey,71136267,1109008689,Stub
Hacı Garip Taner,https://en.wikipedia.org/wiki/Hacı_Garip_Taner,Turkey,52944557,994034094,Start
Kemal Tekden,https://en.wikipedia.org/wiki/Kemal_Tekden,Turkey,49014465,1065754568,Stub
Mustafa Timisi,https://en.wikipedia.org/wiki/Mustafa_Timisi,Turkey,65981505,1096296979,Start
Tunalı Hilmi,https://en.wikipedia.org/wiki/Tunalı_Hilmi,Turkey,69544530,1114425456,C
Turgut Okyay,https://en.wikipedia.org/wiki/Turgut_Okyay,Turkey,67776994,1098310527,Start
Ziya Uğur,https://en.wikipedia.org/wiki/Ziya_Uğur,Turkey,70292706,1087058939,Stub
Suut Kemal Yetkin,https://en.wikipedia.org/wiki/Suut_Kemal_Yetkin,Turkey,68565936,1107549467,Start
Serdar Hüseyin Yıldırım,https://en.wikipedia.org/wiki/Serdar_Hüseyin_Yıldırım,Turkey,66693089,1082780319,Stub
Ahmet Reyiz Yılmaz,https://en.wikipedia.org/wiki/Ahmet_Reyiz_Yılmaz,Turkey,36323745,1060518774,Start
Baha Cemal Zağra,https://en.wikipedia.org/wiki/Baha_Cemal_Zağra,Turkey,70291389,1087058074,Stub
Khalnazar Agakhanov,https://en.wikipedia.org/wiki/Khalnazar_Agakhanov,Turkmenistan,18385323,1069230773,Stub
Saparmyrat Batyrow,https://en.wikipedia.org/wiki/Saparmyrat_Batyrow,Turkmenistan,42798671,905078855,Stub
Annaguly Deryayev,https://en.wikipedia.org/wiki/Annaguly_Deryayev,Turkmenistan,22932137,1033082438,Stub
Shamuhammet Durdylyyev,https://en.wikipedia.org/wiki/Shamuhammet_Durdylyyev,Turkmenistan,66983183,1077529862,C
Mammetmyrat Geldinyyazov,https://en.wikipedia.org/wiki/Mammetmyrat_Geldinyyazov,Turkmenistan,66961797,1033103406,Stub
Akmyrat Rejepow,https://en.wikipedia.org/wiki/Akmyrat_Rejepow,Turkmenistan,11553515,1106343655,Stub
Ata Serdarov,https://en.wikipedia.org/wiki/Ata_Serdarov,Turkmenistan,64121569,1082411763,Start
Nazar Suyunov,https://en.wikipedia.org/wiki/Nazar_Suyunov,Turkmenistan,67241449,1098282032,Stub
Teniku Talesi,https://en.wikipedia.org/wiki/Teniku_Talesi,Tuvalu,66292928,1105357928,Start
Ielemia Ministry,https://en.wikipedia.org/wiki/Ielemia_Ministry,Tuvalu,40145105,1110459840,Start
Iakoba Italeli,https://en.wikipedia.org/wiki/Iakoba_Italeli,Tuvalu,14916550,1112876425,GA
Lotoala Metia,https://en.wikipedia.org/wiki/Lotoala_Metia,Tuvalu,15159206,1048653554,C
Henry Naisali,https://en.wikipedia.org/wiki/Henry_Naisali,Tuvalu,54379702,1067976437,C
Falesa Pitoi,https://en.wikipedia.org/wiki/Falesa_Pitoi,Tuvalu,30975379,1069026585,Start
Second Toafa Ministry,https://en.wikipedia.org/wiki/Second_Toafa_Ministry,Tuvalu,40144499,1110459929,Start
Taom Tanukale,https://en.wikipedia.org/wiki/Taom_Tanukale,Tuvalu,30975721,1048466076,Start
Telavi Ministry,https://en.wikipedia.org/wiki/Telavi_Ministry,Tuvalu,40139882,1110459962,Start
Fiatau Penitala Teo,https://en.wikipedia.org/wiki/Fiatau_Penitala_Teo,Tuvalu,1852211,1069888129,Start
Solofa Uota,https://en.wikipedia.org/wiki/Solofa_Uota,Tuvalu,23208827,994787433,Stub
Ssendi Mosh Afrikan,https://en.wikipedia.org/wiki/Ssendi_Mosh_Afrikan,Uganda,71345548,1115116952,Start
Apollo Ofwono,https://en.wikipedia.org/wiki/Apollo_Ofwono,Uganda,68446553,1099627033,Stub
